user_id,predict
2,2.8578625
7,72.123344
15,6.3473535
18,137.96893
23,0.50717485
26,0.80034184
27,4.3432984
30,1.0591017
34,1.8611209
37,4.51867
44,117.27677
45,9.332781
47,1.9632176
48,0.15526588
52,29.862741
53,258.23105
55,44.26978
58,0.4626095
59,38.99712
61,79.73444
63,7.1283536
67,19.640251
75,4.6094847
80,9.708198
96,0.4545186
102,10.39842
104,2.1341658
110,33.878624
112,4.581262
118,7.5970383
131,11.910518
132,37.790005
133,19.184746
141,0.5036417
143,55.569447
145,5.766404
147,113.81519
148,0.8706908
150,10.897688
151,3.8529713
152,17.19121
154,2.1958115
166,1.0638975
168,451.68185
169,6.8710775
173,2.916852
176,244.83383
179,8.613789
183,0.48702106
186,0.43576163
187,0.86644596
196,8.423953
197,53.58524
198,683.09656
203,275.1348
209,29.82601
213,0.5057632
217,9.201486
221,1.0916373
231,42.979824
239,21.966755
243,1.7554941
244,19.257177
247,0.6858612
258,5.2171087
260,6.415589
263,324.57132
264,4.8579984
267,1.6894313
272,20.751389
280,34.049397
281,9.346206
283,110.57988
286,24.910461
288,82.39989
290,9.150694
292,9.487242
293,4.2358127
298,159.58923
300,12.756117
304,6.255677
309,24.869295
310,5.619054
312,5.6876817
313,1.4827613
315,27.391941
316,3.740496
320,0.7378979
323,121.34894
324,1.0026283
332,89.733315
333,6.6325197
344,2.7958124
352,1.4868454
354,0.82234913
355,13.917701
356,6.899825
360,0.74065536
366,0.5607755
367,18.948174
370,178.9142
374,1.5133991
375,0.9914598
376,0.42286366
378,112.66146
381,154.93086
382,16.16132
384,0.8219314
386,1.3168775
387,25.975384
388,2.079731
389,0.28201368
390,2.378226
393,0.8995677
394,234.97482
396,1.1365336
397,36.86133
399,215.29706
400,8.570518
401,3.178977
402,21.001413
403,16.74075
406,2.0099783
411,3.983792
414,207.18985
415,19.182835
417,17.989882
424,7.8191285
431,32.622616
432,33.66672
437,17.530718
439,10.147551
441,4.6835713
442,52.46398
446,3.5283542
451,67.92467
457,19.477753
458,2.6773617
466,7.5312133
468,23.262703
469,56.82026
471,19.74225
473,59.618633
474,84.32898
483,41.814415
489,4.216105
503,13.052196
515,0.41024625
517,21.442778
519,1.3752103
522,2.8680055
529,21.358948
532,55.569042
535,0.91052026
536,0.26539853
540,6.1172223
543,34.575798
546,0.62597317
550,21.163137
551,1.028332
552,8.089689
555,6.6062803
557,0.972596
558,77.41478
564,1.3466548
569,3.4103644
578,5.880821
581,0.6560711
587,295.6875
590,24.03517
598,9.291208
599,83.6553
603,2.9783592
604,1.9010788
610,24.9125
613,22.241392
617,32.319984
626,7.5103374
628,16.979118
631,0.6928926
632,1.6550466
633,86.83613
640,33.038696
647,2.25329
651,57.161957
652,11.39048
654,5.5612164
659,73.433495
665,0.54753673
668,185.52588
670,0.7086815
673,53.05961
675,6.9693637
685,17.946367
692,3.908708
693,20.14726
694,0.857514
697,185.95436
703,0.4222207
714,0.8596984
719,56.978096
723,0.92795354
726,55.780323
731,0.85237247
736,67.09786
738,16.020878
745,241.69154
746,1.8577218
750,23.723646
762,1.3480974
763,0.9494003
765,2.8152485
766,0.4597853
767,1.2342383
768,18.078924
770,74.95417
782,15.145321
783,0.81261045
785,6.2317076
786,12.398964
791,2.318868
793,59.053616
796,1.6315099
797,78.86446
798,6.0997033
799,2.0071027
803,57.445698
812,6.553727
824,6.4874706
827,0.70136213
830,7.379226
832,14.614112
834,2.5779974
837,17.727999
839,49.903534
843,16.81185
845,35.45713
847,2.864388
850,4.5523067
851,7.889919
852,101.68305
854,32.47466
855,327.01877
856,22.9867
860,48.761333
862,1.8830624
875,7.7046843
876,2.9986532
877,4.708655
880,23.688356
884,18.266827
885,3.975085
886,113.82176
887,13.286467
897,1.3794703
905,1.5224663
908,2.2864153
909,12.945248
910,0.2042685
916,40.13812
919,35.07748
921,14.925699
933,0.93383163
935,35.95107
936,52.71722
940,3.739224
943,17.902905
948,1.3117774
949,0.6867659
951,1.1690098
952,2.191247
953,0.9055046
959,9.459058
963,2.2829487
969,277.48203
979,338.616
980,4.576593
981,58.950184
984,1.4832636
989,1.4878021
994,6.7497964
997,0.97321534
999,46.847603
1003,1035.8787
1010,19.391077
1014,5.6746697
1016,121.854515
1023,3.4181027
1025,21.141245
1031,113.64664
1033,75.52518
1038,4.11667
1039,1.5197041
1045,1.6888044
1053,100.272804
1056,0.6706271
1060,383.37518
1061,29.320694
1065,3.6696708
1070,50.434322
1078,88.48871
1081,397.72452
1088,0.58105093
1090,6.2456326
1093,5.3322043
1098,1.8336214
1099,0.62635726
1105,7.6021557
1106,24.933842
1107,200.3476
1109,7.4544377
1110,731.6651
1114,44.028423
1120,19.362549
1125,2.229417
1128,2.2015402
1129,9.845367
1136,21.502728
1137,1.3101649
1141,2.2948272
1144,2.3277836
1149,0.4063216
1151,7.422244
1157,0.37997293
1165,113.116714
1171,0.43748394
1173,36.208866
1180,1.142381
1181,1.1831452
1182,6.408803
1183,54.930927
1188,14.003542
1191,0.7868173
1193,38.294495
1195,0.297642
1197,25.71891
1200,1.1852796
1203,284.0905
1204,13.441299
1214,165.48875
1220,1.48825
1228,0.3491883
1234,2.8631856
1239,2.3528008
1241,299.411
1242,0.35301158
1244,69.779755
1245,42.819237
1249,21.331038
1250,19.09245
1254,4.544563
1258,19.46338
1261,134.73677
1263,13.083237
1266,27.96609
1271,7.5255117
1273,2.0761313
1276,4.598569
1278,4.9493184
1279,1.2408359
1280,87.371185
1284,2.3139992
1286,39.149883
1294,0.30782562
1298,1.7413527
1304,26.777103
1307,13.060003
1310,474.2773
1311,10.577483
1319,99.60838
1322,12.429987
1329,9.914263
1338,14.075801
1341,16.202618
1342,1.7341341
1348,23.317667
1351,3.221843
1352,0.38394594
1353,3.9054055
1361,0.35237354
1365,1.3205005
1368,1222.9061
1369,4.723579
1370,6.5342674
1382,22.235264
1383,16.653187
1384,3.3128903
1389,666.6437
1390,7.229007
1392,2.2792745
1393,0.6962353
1394,18.302486
1400,2.01729
1403,50.61072
1407,27.850851
1408,91.69217
1411,4.5390058
1412,1.3612878
1416,5.005125
1417,3.3515441
1419,13.067454
1420,0.9518061
1421,118.31555
1430,5.141717
1431,10.517561
1433,0.5179196
1440,3.0563781
1443,307.22107
1444,6.2396407
1446,5.657512
1449,11.455419
1450,1.20734
1458,4.097493
1459,324.91974
1462,23.029905
1468,135.18112
1470,0.86954147
1471,9.020779
1472,3.3810132
1478,10.724016
1480,0.28607547
1484,15.868569
1485,66.281425
1489,130.058
1490,0.6628169
1491,96.37495
1500,222.05199
1501,172.88951
1512,10.508887
1518,0.87721133
1524,1.5052236
1526,14.879076
1528,326.55237
1530,169.34552
1534,0.5371182
1539,39.04586
1544,39.393436
1551,90.06116
1559,50.439278
1562,0.9892276
1563,0.34383643
1564,1.6362877
1565,1.4411892
1566,19.37364
1571,4.819013
1575,7.2406964
1585,3.8373008
1589,2.277921
1591,0.47369263
1593,4.22191
1600,0.31939137
1601,1.0039686
1605,0.60708094
1606,0.4050649
1607,171.74457
1617,9.402047
1619,2.098405
1623,5.3094673
1624,0.17280594
1627,24.152487
1628,42.02006
1630,15.445685
1634,1242.3861
1638,4.8507485
1650,0.65261346
1654,16.738686
1656,1.3492397
1660,2.6321802
1665,1.8246708
1667,13.313257
1675,234.95726
1679,33.84088
1680,3.776278
1683,6.9571652
1689,524.74976
1691,2.063456
1702,69.44732
1705,1.4293574
1708,140.98886
1709,8.415589
1711,26.351494
1712,54.142204
