user_id,predict
2,2.5177180565610557
7,80.9615307508321
15,7.372897488127265
18,138.42126035437516
23,0.2840254166877415
26,0.5948774110385213
27,4.534147309488141
30,0.8107660721193871
34,2.0088637024644465
37,5.623507079583559
44,94.82273747708687
45,10.444393964331121
47,2.2280395419261225
48,0.32996981967165984
52,45.70027251047952
53,259.4732060371668
55,58.964336869699544
58,0.5886595732724266
59,50.290215346585704
61,91.87458178129451
63,4.754602676005731
67,20.717643615002626
75,4.799736584178129
80,8.340642126143496
96,0.3170450451188909
102,8.487735836358526
104,2.080216848918031
110,46.435694792893365
112,3.9996854477242265
118,8.637145935456955
131,10.444393964331121
132,34.25121511458854
133,19.085536923187668
141,0.46068609000326277
143,49.49503426195374
145,7.6386817850411015
147,134.13171912803952
148,1.1170000166126746
150,7.504751437796486
151,3.8458612978620605
152,25.196478674560588
154,2.6011383362721756
166,1.0518667734879767
168,533.4563168515505
169,11.182493960703473
173,2.304590293628289
176,259.4732060371668
179,7.243087744472826
183,0.34564708304941055
186,0.3883625067566268
187,1.1336038535290198
196,10.444393964331121
197,58.964336869699544
198,776.629352507471
203,333.45421691786504
209,26.028044172168716
213,0.7826927462518151
217,10.26696508157019
221,1.289022796332201
231,48.71218131735948
239,29.151962130172098
243,1.6971279914439188
244,34.806340977539655
247,0.6878195689025528
258,6.505416801107283
260,7.372897488127265
263,323.16414244755515
264,3.11262906834907
267,1.5139997230375233
272,20.049461966173517
280,43.5617113320772
281,7.912902981198737
283,122.03883041717654
286,20.717643615002626
288,80.9615307508321
290,8.788908901255894
292,8.943061786014486
293,3.8081505060598015
298,167.17414165184545
300,12.379852088930456
304,7.6386817850411015
309,23.22778221261098
310,4.57755216479126
312,5.833759763883972
313,1.436652083032292
315,26.886006392229614
316,3.0173601185911143
320,0.5732208268272528
323,111.02812994692015
324,0.7966745787498978
332,97.86447768050158
333,5.369764508102507
344,2.8333918047584103
352,1.5938026406985346
354,0.9732609918098354
355,15.651494963610144
356,7.774721228365039
360,0.7413967132631863
366,0.4352343198852378
367,23.22778221261098
370,201.8567368308649
374,0.9732609918098354
375,1.067959764047124
376,0.28905095007628295
378,125.94450214932196
381,172.5125619611118
382,17.868615759264884
384,0.9732609918098354
386,1.5337172672422899
387,26.4536739354601
388,2.080216848918031
389,0.28905095007628295
390,3.6239531527820805
393,0.7278450565271632
394,251.45928798182638
396,1.218596968679145
397,46.435694792893365
399,195.6154911738957
400,8.637145935456955
401,3.5168393933658018
402,23.609314266596865
403,19.723120306578686
406,1.9162906984380836
411,4.491080233448797
414,251.45928798182638
415,19.723120306578686
417,17.28808948244362
424,10.092286978670202
431,33.16664924473404
432,52.75168417471723
437,17.576084986220376
439,10.26696508157019
441,6.743664305075443
442,40.861853726676614
446,3.3099982582618726
451,75.99573263552006
457,21.059646737841184
458,2.545307861223541
466,7.6386817850411015
468,24.790339917193062
469,60.867809250367884
471,19.085536923187668
473,69.10541234668786
474,83.563269020706
483,51.097918711212095
489,5.125742661881986
503,11.968197316969134
515,0.30424587476763776
517,21.75989509352673
519,1.1672032252538247
522,3.1448848179061955
529,23.609314266596865
532,62.83170433047907
535,0.6616523518925677
536,0.10689909742365748
540,6.743664305075443
543,30.10908815096766
546,0.7143988596205358
550,18.774139536218833
551,0.8392814885417809
552,9.584334175890335
555,5.623507079583559
557,0.7278450565271632
558,107.5813867407896
564,1.8265658663204205
569,3.9996854477242265
578,6.9894745966477085
581,0.44649100217012794
587,323.16414244755515
590,20.380942759123343
598,11.374340325455691
599,75.99573263552006
603,3.9996854477242265
604,1.9854485393653558
610,26.4536739354601
613,23.9968545761854
617,32.11545195869231
626,8.195828892530896
628,26.028044172168716
631,0.6168321146439029
632,1.634649088815631
633,122.03883041717654
640,49.49503426195374
647,2.2788737679386735
651,51.097918711212095
652,10.444393964331121
654,5.173787457040811
659,69.10541234668786
665,0.7010573018484006
668,221.79453967267415
670,0.4836885488852596
673,62.83170433047907
675,9.099642225480054
685,9.584334175890335
692,2.893758941798335
693,22.852165264858517
694,0.7688197212374673
697,214.9398723106141
703,0.3775581840118837
714,0.8828987920819168
719,57.119428177447986
723,0.7688197212374673
726,58.964336869699544
731,0.8828987920819168
736,69.10541234668786
738,30.598985005566618
745,221.79453967267415
746,1.9391634498681936
750,27.771203256660744
762,1.5938026406985346
763,0.9426684157185413
765,1.289022796332201
766,0.8249680864411575
767,0.9732609918098354
768,22.852165264858517
770,75.99573263552006
782,14.888967492629165
783,0.6073861896056646
785,8.195828892530896
786,17.576084986220376
791,4.038898466692391
793,60.867809250367884
796,1.6141460869438746
797,86.24759532868651
798,6.865609273944892
799,2.2029187389124782
803,60.867809250367884
812,5.780579023486763
824,7.243087744472826
827,0.7826927462518151
830,5.833759763883972
832,23.22778221261098
834,2.2280395419261225
837,16.180070153709277
839,48.71218131735948
843,14.400115355370453
845,38.32557222442699
847,2.6865368709074224
850,4.363879496843748
851,8.340642126143496
852,114.58428452718766
854,38.32557222442699
855,285.07385163895896
856,19.085536923187668
860,52.75168417471723
862,2.382956394092469
875,15.39333746248769
876,3.4468122892943023
877,3.9221725094322912
880,21.059646737841184
884,21.40703562619394
885,4.363879496843748
886,125.94450214932196
887,12.379852088930456
897,1.0518667734879767
905,1.8487348971703994
908,3.2101572561439604
909,9.920317008742302
910,0.14650564845732406
916,33.16664924473404
919,40.2128458403547
921,10.624616945432633
933,0.8537071520464343
935,60.867809250367884
936,47.94146538270724
940,3.481689070338065
943,20.717643615002626
948,1.2535347872132085
949,0.8976665503381187
951,0.7966745787498978
952,1.9622155945111488
953,0.7966745787498978
959,10.807678025521156
963,1.9162906984380836
969,228.86679753407884
979,344.0709334152821
980,4.937273373745607
981,64.8579401324037
984,1.218596968679145
989,1.4750237699630253
994,9.751013186076355
997,0.9732609918098354
999,43.5617113320772
1003,1241.6481670549958
1010,31.096596613069334
1014,6.743664305075443
1016,138.42126035437516
1023,4.11824957134376
1025,19.401838105461145
1031,122.03883041717654
1033,62.83170433047907
1038,6.623609917712736
1039,1.3069758246316099
1045,1.6761387748944767
1053,129.9741532108186
1056,0.7413967132631863
1060,390.0165943978527
1061,29.151962130172098
1065,3.5522654037938834
1070,66.9484955630781
1078,94.82273747708687
1081,402.4287934927351
1088,0.7550546569602986
1090,9.584334175890335
1093,4.621297448593752
1098,1.6971279914439188
1099,0.5855597506992675
1105,7.372897488127265
1106,32.63694444585419
1107,183.70316076024525
1109,8.340642126143496
1110,685.2554949467076
1114,42.19069160819034
1120,19.723120306578686
1125,3.3099982582618726
1128,2.2280395419261225
1129,10.993621898152476
1136,25.609013186724894
1137,1.5938026406985346
1141,1.9854485393653558
1144,1.634649088815631
1149,0.3325699553441379
1151,7.372897488127265
1157,0.3170450451188909
1165,114.58428452718766
1171,0.3170450451188909
1173,34.806340977539655
1180,1.0841789734955687
1181,0.8828987920819168
1182,5.07807175428536
1183,58.964336869699544
1188,16.180070153709277
1191,0.7688197212374673
1193,43.5617113320772
1195,0.24087938845185214
1197,38.32557222442699
1200,1.3988752939670979
1203,294.1548104863723
1204,10.092286978670202
1214,156.98498549518746
1220,1.5139997230375233
1228,0.5855597506992675
1234,2.715450737941104
1239,2.8333918047584103
1241,313.1906602856942
1242,0.3695101552622483
1244,66.9484955630781
1245,51.9183415530491
1249,21.40703562619394
1250,17.00455893510183
1254,4.11824957134376
1258,20.049461966173517
1261,142.8469662358426
1263,18.46756991825522
1266,30.598985005566618
1271,7.243087744472826
1273,1.9854485393653558
1276,5.07807175428536
1278,3.9607775868906745
1279,1.9854485393653558
1280,80.9615307508321
1284,2.4094892499365113
1286,49.49503426195374
1294,0.17254862008263347
1298,1.9854485393653558
1304,31.096596613069334
1307,15.651494963610144
1310,415.23499808144635
1311,13.467069533669397
1319,111.02812994692015
